address,propertyType,images,hasFloorPlan,location,detailUrl,bedrooms,displayPrice,dateSold,tenure,newBuild,numericPrice,address_1,address_2,number,postcode,prefix
"41, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/72219808/89369_101052007588_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/72219808/89369_101052007588_IMG_01_0000_max_296x197.jpg', 'count': 19}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-72219808-78244575?s=f1990da92d94dde5cc7cabbdac20d36759074c0708123d66f68f1ae288e32e53,4.0,"£785,000",5 Aug 2010,Freehold,False,785000,Parma Crescent,London,41,SW11 1LT,
"35, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/74862989/44538_WBL140042_L_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/74862989/44538_WBL140042_L_IMG_01_0000_max_296x197.jpg', 'count': 5}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-74862989-78244572?s=19beaedc9a03bf9d7a40b28d3ecb493261392aa599825bb7a5ad8d2aa4b32e9a,3.0,"£1,100,000",7 Feb 2014,Freehold,False,1100000,Parma Crescent,London,35,SW11 1LT,
"35, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/74862989/44538_WBL140042_L_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/74862989/44538_WBL140042_L_IMG_01_0000_max_296x197.jpg', 'count': 5}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-74862989-78244572?s=19beaedc9a03bf9d7a40b28d3ecb493261392aa599825bb7a5ad8d2aa4b32e9a,3.0,"£686,000",29 Mar 2007,Freehold,False,686000,Parma Crescent,London,35,SW11 1LT,
"27a, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_296x197.jpg', 'count': 7}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-40719878-78244566?s=e60e6286261bfa1a157c37ac5f06058347e39f60450f5dfecac3ff9f508624a7,2.0,"£507,000",26 Jul 2013,Leasehold,False,507000,Parma Crescent,London,27a,SW11 1LT,
"27a, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_296x197.jpg', 'count': 7}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-40719878-78244566?s=e60e6286261bfa1a157c37ac5f06058347e39f60450f5dfecac3ff9f508624a7,2.0,"£395,000",8 Jan 2010,Leasehold,False,395000,Parma Crescent,London,27a,SW11 1LT,
"27a, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_296x197.jpg', 'count': 7}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-40719878-78244566?s=e60e6286261bfa1a157c37ac5f06058347e39f60450f5dfecac3ff9f508624a7,2.0,"£236,000",25 Jul 2003,Leasehold,False,236000,Parma Crescent,London,27a,SW11 1LT,
"27a, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_296x197.jpg', 'count': 7}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-40719878-78244566?s=e60e6286261bfa1a157c37ac5f06058347e39f60450f5dfecac3ff9f508624a7,2.0,"£89,950",5 Jan 1995,Leasehold,False,89950,Parma Crescent,London,27a,SW11 1LT,
"36, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/66382751/44538_WBL090279_L_IMG_05_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/66382751/44538_WBL090279_L_IMG_05_0000_max_296x197.jpg', 'count': 6}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-66382751-78244560?s=6a9e0d4004c939f69d6020fd9588b4cd6952af86fe90eb42f696e2281c29afae,1.0,"£480,000",26 Sep 2012,Leasehold,False,480000,Parma Crescent,London,36,SW11 1LT,
"36, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/66382751/44538_WBL090279_L_IMG_05_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/66382751/44538_WBL090279_L_IMG_05_0000_max_296x197.jpg', 'count': 6}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-66382751-78244560?s=6a9e0d4004c939f69d6020fd9588b4cd6952af86fe90eb42f696e2281c29afae,1.0,"£235,000",18 Jan 2006,Freehold,False,235000,Parma Crescent,London,36,SW11 1LT,
"27b, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_296x197.jpg', 'count': 7}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-40719878-78244554?s=4e5a3d9b64dc1c5682feb6b8739958341c9413e175407cc0d8f163b2b7ec234c,2.0,"£150,000",24 Mar 2012,Leasehold,False,150000,Parma Crescent,London,27b,SW11 1LT,
"27b, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_296x197.jpg', 'count': 7}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-40719878-78244554?s=4e5a3d9b64dc1c5682feb6b8739958341c9413e175407cc0d8f163b2b7ec234c,2.0,"£350,000",11 Jun 2004,Leasehold,False,350000,Parma Crescent,London,27b,SW11 1LT,
"27b, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/57k/56656/40719878/56656_NOR130015_IMG_00_0004_max_296x197.jpg', 'count': 7}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-40719878-78244554?s=4e5a3d9b64dc1c5682feb6b8739958341c9413e175407cc0d8f163b2b7ec234c,2.0,"£212,000",23 May 2003,Leasehold,False,212000,Parma Crescent,London,27b,SW11 1LT,
"Top Floor Flat, 49, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244542?s=dfa74dc0de3ea665ff6b5df6067361fd5a83d09e16f9ea86167897f66399bbf5,,"£520,000",23 May 2011,Leasehold,False,520000,Parma Crescent,London,49,SW11 1LT,Top Floor Flat
"10, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/1k/369/14128125/369_BAB090697_IMG_00_0001_max_135x100.JPG', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/1k/369/14128125/369_BAB090697_IMG_00_0001_max_296x197.JPG', 'count': 2}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-14128125-78244536?s=dd60bc1e214532b57687262d938790969ddb3dabbeb6676cce7ab201b2030c2a,4.0,"£465,000",24 Feb 2010,Freehold,False,465000,Parma Crescent,London,10,SW11 1LT,
"10, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/1k/369/14128125/369_BAB090697_IMG_00_0001_max_135x100.JPG', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/1k/369/14128125/369_BAB090697_IMG_00_0001_max_296x197.JPG', 'count': 2}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-14128125-78244536?s=dd60bc1e214532b57687262d938790969ddb3dabbeb6676cce7ab201b2030c2a,4.0,"£380,000",6 Mar 2008,Freehold,False,380000,Parma Crescent,London,10,SW11 1LT,
"51, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/74002554/89369_101052004540_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/74002554/89369_101052004540_IMG_01_0000_max_296x197.jpg', 'count': 12}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-74002554-78244527?s=4ead09f3cdf256c410b783a78d415af40e1946d5c415fd62035b2a3be5ca0a64,5.0,"£821,000",5 Oct 2009,Freehold,False,821000,Parma Crescent,London,51,SW11 1LT,
"51, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/74002554/89369_101052004540_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/90k/89369/74002554/89369_101052004540_IMG_01_0000_max_296x197.jpg', 'count': 12}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-74002554-78244527?s=4ead09f3cdf256c410b783a78d415af40e1946d5c415fd62035b2a3be5ca0a64,5.0,"£626,500",19 Sep 2006,Freehold,False,626500,Parma Crescent,London,51,SW11 1LT,
"13, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/84k/83582/15167742/83582_850455_IMG_00_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/84k/83582/15167742/83582_850455_IMG_00_0000_max_296x197.jpg', 'count': 1}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-15167742-78244524?s=2e74268f7c78f9bb08aa7a9092e74020a8b061f48ea46960058701bc77f43192,2.0,"£750,000",14 Aug 2009,Freehold,False,750000,Parma Crescent,London,13,SW11 1LT,
"13, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/84k/83582/15167742/83582_850455_IMG_00_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/84k/83582/15167742/83582_850455_IMG_00_0000_max_296x197.jpg', 'count': 1}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-15167742-78244524?s=2e74268f7c78f9bb08aa7a9092e74020a8b061f48ea46960058701bc77f43192,2.0,"£399,950",9 Jun 2000,Freehold,False,399950,Parma Crescent,London,13,SW11 1LT,
"15, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/6k/5539/24577097/5539_PARMACRES_IMG_00_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/6k/5539/24577097/5539_PARMACRES_IMG_00_0000_max_296x197.jpg', 'count': 8}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-24577097-78244521?s=fd0dd1e28ec6652a894d3e43b855ecd92271fa4c08d09423fe6769344af7d7bb,3.0,"£605,000",9 Apr 2009,Freehold,False,605000,Parma Crescent,London,15,SW11 1LT,
"Lower Maisonette, 40, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_296x197.jpeg', 'count': 21}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-149603258-78244506?s=6b739c049de69277839754005269aa7894bcbeea33eb2c9ff38422f8ca167258,3.0,"£428,000",31 Aug 2007,Leasehold,False,428000,Parma Crescent,London,40,SW11 1LT,Lower Maisonette
"Lower Maisonette, 40, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_296x197.jpeg', 'count': 21}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-149603258-78244506?s=6b739c049de69277839754005269aa7894bcbeea33eb2c9ff38422f8ca167258,3.0,"£285,000",6 May 2005,Leasehold,False,285000,Parma Crescent,London,40,SW11 1LT,Lower Maisonette
"Lower Maisonette, 40, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_296x197.jpeg', 'count': 21}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-149603258-78244506?s=6b739c049de69277839754005269aa7894bcbeea33eb2c9ff38422f8ca167258,3.0,"£295,101",15 Aug 2002,Leasehold,False,295101,Parma Crescent,London,40,SW11 1LT,Lower Maisonette
"Lower Maisonette, 40, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_296x197.jpeg', 'count': 21}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-149603258-78244506?s=6b739c049de69277839754005269aa7894bcbeea33eb2c9ff38422f8ca167258,3.0,"£118,500",27 Sep 1996,Leasehold,False,118500,Parma Crescent,London,40,SW11 1LT,Lower Maisonette
"20, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/85k/84790/148712471/84790_P281911_IMG_54_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/85k/84790/148712471/84790_P281911_IMG_54_0000_max_296x197.jpeg', 'count': 20}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-148712471-78244503?s=293e51ac055f99283cac278ecb8876cf560d87d86b3678c88ee198a54adf76ae,4.0,"£878,879",3 Aug 2007,Freehold,False,878879,Parma Crescent,London,20,SW11 1LT,
"20, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/85k/84790/148712471/84790_P281911_IMG_54_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/85k/84790/148712471/84790_P281911_IMG_54_0000_max_296x197.jpeg', 'count': 20}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-148712471-78244503?s=293e51ac055f99283cac278ecb8876cf560d87d86b3678c88ee198a54adf76ae,4.0,"£460,000",12 Jan 2001,Freehold,False,460000,Parma Crescent,London,20,SW11 1LT,
"20, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/85k/84790/148712471/84790_P281911_IMG_54_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/85k/84790/148712471/84790_P281911_IMG_54_0000_max_296x197.jpeg', 'count': 20}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-148712471-78244503?s=293e51ac055f99283cac278ecb8876cf560d87d86b3678c88ee198a54adf76ae,4.0,"£217,500",22 Aug 1996,Freehold,False,217500,Parma Crescent,London,20,SW11 1LT,
"40, Parma Crescent, London, Greater London SW11 1LT",Semi-Detached,"{'imageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_296x197.jpeg', 'count': 21}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-149603258-78244500?s=5b3900db8431ce9a6a8e8081d2a08d87a444941bede34290cc4ee68f920161e4,3.0,"£495,000",17 Jul 2007,Freehold,False,495000,Parma Crescent,London,40,SW11 1LT,
"40, Parma Crescent, London, Greater London SW11 1LT",Semi-Detached,"{'imageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/4k/3716/149603258/3716_000837433_IMG_00_0000_max_296x197.jpeg', 'count': 21}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-149603258-78244500?s=5b3900db8431ce9a6a8e8081d2a08d87a444941bede34290cc4ee68f920161e4,3.0,"£64,500",5 Jun 1996,Freehold,False,64500,Parma Crescent,London,40,SW11 1LT,
"25b, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/101k/100855/96894389/100855_BBL200059_L_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/101k/100855/96894389/100855_BBL200059_L_IMG_01_0000_max_296x197.jpg', 'count': 12}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-96894389-78244488?s=2b5da1d4c7084f75299fa58ed3eea1c6e91ee7625e408944f9f3f8612e4e8d41,4.0,"£280,000",4 Dec 2006,Leasehold,False,280000,Parma Crescent,London,25b,SW11 1LT,
"Upper Flat, 37, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': 'https://media.rightmove.co.uk/dir/97k/96557/44324310/96557_448216_IMG_01_0001_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/97k/96557/44324310/96557_448216_IMG_01_0001_max_296x197.jpg', 'count': 6}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-44324310-78244482?s=d565c89eebb5726db8eed384e3dbfa56b60f0908b528e49d1c269231bbfbd4c3,2.0,"£395,000",17 Jul 2006,Leasehold,False,395000,Parma Crescent,London,37,SW11 1LT,Upper Flat
"The Upper Flat, 49, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244476?s=93e352b137f34c40de29372ca757f7b385e960e55e1311773337527074f5f00a,,"£310,000",19 Apr 2006,Leasehold,False,310000,Parma Crescent,London,49,SW11 1LT,The Upper Flat
"The Upper Flat, 49, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244476?s=93e352b137f34c40de29372ca757f7b385e960e55e1311773337527074f5f00a,,"£245,000",22 Dec 1999,Leasehold,False,245000,Parma Crescent,London,49,SW11 1LT,The Upper Flat
"7, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244473?s=10072e2ff01f8c2af2b35ffef9d2620252ba91e20c1562a875658043b5f6918b,,"£390,000",17 Mar 2006,Freehold,False,390000,Parma Crescent,London,7,SW11 1LT,
"7, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244473?s=10072e2ff01f8c2af2b35ffef9d2620252ba91e20c1562a875658043b5f6918b,,"£127,223",31 May 2002,Freehold,False,127223,Parma Crescent,London,7,SW11 1LT,
"26, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244449?s=73f5128d610aebe0dfb450cfd3d5ece36af895cfd831b155da2354cd51b7b6e3,,"£524,000",27 May 2004,Freehold,False,524000,Parma Crescent,London,26,SW11 1LT,
"26, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244449?s=73f5128d610aebe0dfb450cfd3d5ece36af895cfd831b155da2354cd51b7b6e3,,"£280,000",17 Jun 1999,Freehold,False,280000,Parma Crescent,London,26,SW11 1LT,
"26, Parma Crescent, London, Greater London SW11 1LT",Terraced,"{'imageUrl': '/spw/images/placeholder/no-image.svg', 'mediumImageUrl': '/spw/images/placeholder/no-image.svg', 'count': 0}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-78244449?s=73f5128d610aebe0dfb450cfd3d5ece36af895cfd831b155da2354cd51b7b6e3,,"£250,000",9 Dec 1997,Freehold,False,250000,Parma Crescent,London,26,SW11 1LT,
"45b, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/54711676/44538_WBL090365_L_IMG_62_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/54711676/44538_WBL090365_L_IMG_62_0000_max_296x197.jpg', 'count': 3}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-54711676-78244437?s=912981cca8a8f204fb09ce8c74d89fbab0885dfce4e97ffb12b667addb8c851d,2.0,"£292,500",7 Feb 2003,Leasehold,False,292500,Parma Crescent,London,45b,SW11 1LT,
"45b, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/54711676/44538_WBL090365_L_IMG_62_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/54711676/44538_WBL090365_L_IMG_62_0000_max_296x197.jpg', 'count': 3}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-54711676-78244437?s=912981cca8a8f204fb09ce8c74d89fbab0885dfce4e97ffb12b667addb8c851d,2.0,"£184,000",24 Dec 1998,Leasehold,False,184000,Parma Crescent,London,45b,SW11 1LT,
"45b, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/54711676/44538_WBL090365_L_IMG_62_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/45k/44538/54711676/44538_WBL090365_L_IMG_62_0000_max_296x197.jpg', 'count': 3}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-54711676-78244437?s=912981cca8a8f204fb09ce8c74d89fbab0885dfce4e97ffb12b667addb8c851d,2.0,"£96,080",12 Jan 1995,Leasehold,False,96080,Parma Crescent,London,45b,SW11 1LT,
"38b, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/100k/99772/102728291/99772_PARMACRESCENT38_IMG_03_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/100k/99772/102728291/99772_PARMACRESCENT38_IMG_03_0000_max_296x197.jpeg', 'count': 10}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-102728291-78244422?s=3df481bed3d77036028c70e6c6637b7a01d1cfeb7aa1aea5c01a3a644323af99,2.0,"£277,500",5 Apr 2002,Leasehold,False,277500,Parma Crescent,London,38b,SW11 1LT,
"38b, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/100k/99772/102728291/99772_PARMACRESCENT38_IMG_03_0000_max_135x100.jpeg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/100k/99772/102728291/99772_PARMACRESCENT38_IMG_03_0000_max_296x197.jpeg', 'count': 10}",False,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-102728291-78244422?s=3df481bed3d77036028c70e6c6637b7a01d1cfeb7aa1aea5c01a3a644323af99,2.0,"£141,500",27 Mar 1997,Leasehold,False,141500,Parma Crescent,London,38b,SW11 1LT,
"25a, Parma Crescent, London, Greater London SW11 1LT",Flat,"{'imageUrl': 'https://media.rightmove.co.uk/dir/101k/100855/96894389/100855_BBL200059_L_IMG_01_0000_max_135x100.jpg', 'mediumImageUrl': 'https://media.rightmove.co.uk/dir/101k/100855/96894389/100855_BBL200059_L_IMG_01_0000_max_296x197.jpg', 'count': 12}",True,"{'lat': 51.4623, 'lng': -0.1649}",https://www.rightmove.co.uk/house-prices/details/england-96894389-78244416?s=5c88cd4c76e16a6af2b2aa17982daddef67cb9dce1bf478640675a1e2359d96e,4.0,"£312,250",27 Aug 2001,Leasehold,False,312250,Parma Crescent,London,25a,SW11 1LT,
